customer_id,trans_date,tran_amount,response,Month,Year
CS3493,2014-03-25,35,0,3,2014
CS3575,2012-05-28,95,0,5,2012
CS4128,2015-01-06,105,0,1,2015
CS6054,2012-11-10,95,0,11,2012
CS5460,2012-01-27,52,0,1,2012
CS4672,2013-07-17,72,0,7,2013
CS1515,2012-01-09,105,0,1,2012
CS1942,2013-03-04,37,0,3,2013
CS2159,2013-08-02,85,0,8,2013
CS2513,2011-10-10,95,0,10,2011
CS5409,2012-06-18,69,0,6,2012
CS1256,2012-03-13,86,0,3,2012
CS1484,2012-11-07,91,0,11,2012
CS1979,2014-02-21,61,0,2,2014
CS4253,2013-05-07,91,0,5,2013
CS2029,2011-09-18,73,0,9,2011
CS3276,2014-01-08,94,0,1,2014
CS3791,2014-01-11,57,0,1,2014
CS3661,2012-10-18,67,0,10,2012
CS1493,2012-05-20,103,0,5,2012
CS3513,2011-06-14,96,0,6,2011
CS3181,2012-04-16,94,0,4,2012
CS5522,2014-08-31,60,0,8,2014
CS5398,2013-01-20,65,0,1,2013
CS5860,2011-10-09,82,0,10,2011
CS5563,2012-05-25,84,0,5,2012
CS4265,2012-02-20,81,0,2,2012
CS1127,2012-09-22,36,0,9,2012
CS1236,2012-06-23,56,0,6,2012
CS3695,2012-11-10,103,0,11,2012
CS2285,2012-10-25,86,0,10,2012
CS2619,2013-07-17,43,0,7,2013
CS4215,2014-05-19,53,0,5,2014
CS1782,2013-02-26,78,0,2,2013
CS3201,2014-12-16,97,0,12,2014
CS2377,2014-03-03,94,0,3,2014
CS5264,2011-08-03,58,0,8,2011
CS1453,2012-04-06,86,0,4,2012
CS1742,2013-06-03,87,1,6,2013
CS1555,2012-01-20,44,0,1,2012
CS4486,2013-07-16,84,0,7,2013
CS2693,2015-01-29,59,0,1,2015
CS4082,2012-02-26,56,0,2,2012
CS5889,2013-05-18,36,0,5,2013
CS2676,2014-06-17,43,0,6,2014
CS1224,2014-03-15,86,0,3,2014
CS4318,2011-12-18,95,0,12,2011
CS2082,2013-11-05,44,0,11,2013
CS2110,2014-02-11,98,0,2,2014
CS2655,2014-05-21,105,0,5,2014
CS4129,2014-11-23,37,0,11,2014
CS3618,2014-10-28,43,0,10,2014
CS2908,2013-05-26,59,0,5,2013
CS2918,2015-01-28,69,0,1,2015
CS1202,2014-01-03,54,0,1,2014
CS1916,2011-06-26,100,0,6,2011
CS2237,2014-05-07,42,0,5,2014
CS4222,2013-05-03,51,0,5,2013
CS4339,2014-05-15,37,1,5,2014
CS2128,2011-10-29,48,0,10,2011
CS4823,2012-09-19,60,0,9,2012
CS4330,2013-02-04,86,0,2,2013
CS4749,2013-10-15,68,0,10,2013
CS5069,2013-07-28,52,1,7,2013
CS1281,2015-03-04,52,0,3,2015
CS4682,2011-12-19,82,0,12,2011
CS6024,2013-06-11,67,0,6,2013
CS3603,2011-12-15,68,0,12,2011
CS3653,2011-10-03,64,0,10,2011
CS1210,2013-04-04,88,0,4,2013
CS5756,2013-01-06,91,0,1,2013
CS1645,2014-03-23,77,0,3,2014
CS1748,2012-11-10,102,0,11,2012
CS3341,2015-01-31,35,0,1,2015
CS3688,2013-04-28,76,0,4,2013
CS2174,2014-01-15,90,0,1,2014
CS2706,2014-07-05,65,1,7,2014
CS3663,2013-07-11,78,0,7,2013
CS2496,2013-01-08,71,0,1,2013
CS1470,2015-01-23,97,0,1,2015
CS5808,2012-09-11,93,1,9,2012
CS5162,2013-12-30,38,0,12,2013
CS2157,2012-10-31,89,0,10,2012
CS2628,2014-01-20,94,1,1,2014
CS1903,2015-03-10,39,0,3,2015
CS1776,2014-03-06,67,0,3,2014
CS6020,2015-02-09,92,0,2,2015
CS5541,2014-10-20,104,0,10,2014
CS4906,2013-07-24,77,0,7,2013
CS5032,2012-11-30,90,0,11,2012
CS3803,2013-06-15,74,0,6,2013
CS1342,2013-01-01,90,0,1,2013
CS4160,2014-07-01,99,0,7,2014
CS2321,2014-07-14,95,0,7,2014
CS2754,2013-02-09,75,0,2,2013
CS5848,2013-05-27,67,0,5,2013
CS3701,2014-03-27,102,0,3,2014
CS4904,2013-04-26,58,0,4,2013
CS2897,2012-09-24,102,0,9,2012
CS4051,2012-03-28,64,0,3,2012
CS3810,2014-08-16,64,0,8,2014
CS4991,2014-07-13,76,0,7,2014
CS2902,2012-12-17,41,0,12,2012
CS6039,2014-05-10,61,0,5,2014
CS5751,2013-10-03,82,0,10,2013
CS1322,2013-08-14,44,0,8,2013
CS6010,2012-09-24,104,0,9,2012
CS2000,2013-08-24,61,0,8,2013
CS3364,2014-01-19,88,1,1,2014
CS1608,2011-08-26,52,0,8,2011
CS2720,2013-08-24,96,0,8,2013
CS4226,2014-09-07,57,0,9,2014
CS1428,2014-06-06,46,1,6,2014
CS1848,2013-08-13,82,0,8,2013
CS1544,2014-12-17,101,1,12,2014
CS2918,2012-11-16,67,0,11,2012
CS4296,2013-10-22,89,0,10,2013
CS3443,2012-06-12,73,0,6,2012
CS3679,2012-08-12,56,1,8,2012
CS5079,2012-11-05,68,0,11,2012
CS3153,2011-08-06,94,0,8,2011
CS4156,2014-01-11,105,0,1,2014
CS3757,2012-02-29,96,0,2,2012
CS5261,2014-06-06,54,0,6,2014
CS1237,2011-12-02,44,0,12,2011
CS1112,2014-04-29,63,0,4,2014
CS4907,2012-09-30,84,0,9,2012
CS2603,2013-07-07,95,1,7,2013
CS1237,2014-05-31,60,0,5,2014
CS4631,2012-03-11,41,0,3,2012
CS2141,2011-11-02,105,0,11,2011
CS5132,2012-05-15,77,0,5,2012
CS3426,2012-12-05,42,0,12,2012
CS3849,2014-08-16,35,1,8,2014
CS3464,2014-06-25,83,0,6,2014
CS4412,2013-01-19,75,0,1,2013
CS3291,2012-09-06,77,0,9,2012
CS2401,2014-02-16,86,0,2,2014
CS3969,2013-04-15,59,1,4,2013
CS1214,2012-05-24,76,0,5,2012
CS4704,2013-05-24,81,0,5,2013
CS5965,2013-01-25,57,1,1,2013
CS5243,2011-11-14,73,0,11,2011
CS2945,2014-03-29,58,0,3,2014
CS5267,2013-01-11,40,1,1,2013
CS5980,2012-12-17,38,0,12,2012
CS6099,2011-05-21,87,0,5,2011
CS4168,2011-06-21,68,0,6,2011
CS2300,2014-01-23,37,0,1,2014
CS3688,2013-03-21,101,0,3,2013
CS5390,2011-07-01,89,0,7,2011
CS4071,2013-07-04,36,0,7,2013
CS2041,2013-12-18,74,0,12,2013
CS3391,2014-11-21,87,0,11,2014
CS1204,2012-02-10,50,0,2,2012
CS2845,2014-01-22,75,0,1,2014
CS1644,2013-01-09,74,0,1,2013
CS5578,2012-01-25,78,0,1,2012
CS1851,2012-03-24,40,0,3,2012
CS5016,2011-06-13,87,0,6,2011
CS2122,2013-12-29,55,0,12,2013
CS1395,2013-11-11,80,0,11,2013
CS4060,2014-04-28,77,0,4,2014
CS4329,2015-01-16,100,0,1,2015
CS3285,2012-03-14,46,0,3,2012
CS4108,2013-10-19,56,1,10,2013
CS4555,2014-01-08,51,0,1,2014
CS2372,2014-06-13,81,0,6,2014
CS5758,2014-04-20,64,0,4,2014
CS3911,2012-04-06,38,0,4,2012
CS5810,2013-12-10,67,0,12,2013
CS3118,2014-09-25,68,0,9,2014
CS5666,2011-11-21,91,0,11,2011
CS1586,2011-12-02,78,0,12,2011
CS5226,2012-05-02,39,0,5,2012
CS5062,2012-04-14,61,0,4,2012
CS5298,2014-12-12,35,0,12,2014
CS3635,2012-12-28,74,0,12,2012
CS5187,2014-07-04,75,0,7,2014
CS2272,2014-08-07,97,0,8,2014
CS1472,2012-03-31,53,0,3,2012
CS5781,2013-05-26,63,0,5,2013
CS1551,2014-03-12,55,0,3,2014
CS4380,2012-12-24,68,1,12,2012
CS4275,2013-07-01,80,0,7,2013
CS5205,2015-01-12,35,0,1,2015
CS1628,2011-08-31,83,0,8,2011
CS2047,2012-03-21,61,0,3,2012
CS1916,2013-09-24,101,0,9,2013
CS3724,2012-08-28,42,0,8,2012
CS2644,2014-12-24,105,0,12,2014
CS1383,2013-04-19,105,0,4,2013
CS5117,2014-01-07,99,0,1,2014
CS2479,2014-10-29,38,0,10,2014
CS5583,2013-04-05,97,0,4,2013
CS5775,2014-02-25,81,0,2,2014
CS3033,2014-05-13,37,0,5,2014
CS5716,2012-12-19,57,0,12,2012
CS2975,2011-05-17,54,0,5,2011
CS5769,2012-05-12,66,0,5,2012
CS1558,2012-05-21,89,0,5,2012
CS4965,2014-01-24,94,0,1,2014
CS2167,2012-07-09,70,0,7,2012
CS2572,2013-02-26,38,0,2,2013
CS2854,2013-08-19,65,1,8,2013
CS5732,2012-09-21,86,0,9,2012
CS3803,2011-08-19,50,0,8,2011
CS3301,2012-10-12,46,0,10,2012
CS5772,2011-12-22,100,0,12,2011
CS3867,2014-06-25,59,1,6,2014
CS2612,2012-02-28,101,0,2,2012
CS5153,2013-03-13,68,0,3,2013
CS4484,2014-03-12,95,0,3,2014
CS5443,2012-07-02,87,0,7,2012
CS3510,2014-12-01,59,0,12,2014
CS1322,2012-02-15,72,0,2,2012
CS2220,2014-12-14,95,0,12,2014
CS3576,2013-03-16,87,0,3,2013
CS5145,2014-12-31,65,0,12,2014
CS1473,2013-02-18,98,1,2,2013
CS4957,2012-11-28,55,0,11,2012
CS2838,2014-04-09,62,1,4,2014
CS1696,2013-09-05,79,1,9,2013
CS1193,2013-11-25,37,0,11,2013
CS4473,2011-06-01,61,0,6,2011
CS1173,2012-12-04,102,1,12,2012
CS5800,2013-06-21,43,0,6,2013
CS1158,2014-09-24,54,0,9,2014
CS5481,2012-01-15,99,0,1,2012
CS1501,2012-05-19,55,0,5,2012
CS2871,2013-09-29,82,0,9,2013
CS1877,2011-11-01,103,0,11,2011
CS3306,2014-09-06,89,0,9,2014
CS5989,2011-05-23,76,0,5,2011
CS5777,2012-11-28,50,0,11,2012
CS5031,2014-09-20,72,0,9,2014
CS1233,2014-09-23,65,1,9,2014
CS5085,2012-07-16,101,0,7,2012
CS5773,2013-10-27,41,0,10,2013
CS5291,2014-06-14,51,0,6,2014
CS5661,2011-12-15,96,0,12,2011
CS2372,2011-10-19,92,0,10,2011
CS4757,2014-06-02,94,0,6,2014
CS5712,2012-07-17,102,0,7,2012
CS4137,2013-10-16,46,0,10,2013
CS2818,2015-02-26,66,0,2,2015
CS2765,2012-01-15,66,0,1,2012
CS4526,2014-08-15,65,0,8,2014
CS4510,2014-10-02,44,0,10,2014
CS3776,2014-07-05,49,0,7,2014
CS4870,2011-07-14,55,0,7,2011
CS2951,2012-03-07,70,1,3,2012
CS3179,2012-09-03,103,0,9,2012
CS4007,2012-09-06,92,0,9,2012
CS2769,2012-08-10,81,0,8,2012
CS3644,2013-04-25,82,0,4,2013
CS3687,2013-03-23,97,0,3,2013
CS1782,2014-04-10,71,0,4,2014
CS3705,2011-08-21,94,0,8,2011
CS4861,2014-11-02,100,0,11,2014
CS2599,2013-03-10,44,0,3,2013
CS1457,2013-05-24,59,0,5,2013
CS2571,2011-09-16,80,0,9,2011
CS5996,2013-08-31,85,0,8,2013
CS5252,2011-11-25,56,0,11,2011
CS4689,2012-11-25,87,0,11,2012
CS2510,2014-10-06,78,1,10,2014
CS3017,2014-01-07,50,1,1,2014
CS5623,2013-06-29,65,0,6,2013
CS1198,2012-12-28,52,0,12,2012
CS2369,2014-06-04,83,0,6,2014
CS4307,2014-09-06,61,0,9,2014
CS3768,2011-09-23,46,1,9,2011
CS3716,2013-06-12,72,0,6,2013
CS4324,2012-07-12,41,0,7,2012
CS4580,2013-02-20,84,1,2,2013
CS3576,2014-01-18,47,0,1,2014
CS3451,2015-03-03,82,0,3,2015
CS5507,2014-05-05,64,0,5,2014
CS5393,2015-03-05,79,0,3,2015
CS4913,2012-11-12,64,0,11,2012
CS2687,2012-01-16,75,0,1,2012
CS4924,2011-08-15,89,1,8,2011
CS5037,2013-11-24,65,0,11,2013
CS1313,2013-12-20,51,0,12,2013
CS2957,2011-11-06,78,0,11,2011
CS4974,2011-05-25,100,0,5,2011
CS2793,2015-01-25,101,0,1,2015
CS2243,2011-09-04,56,0,9,2011
CS3076,2013-10-07,96,0,10,2013
CS5752,2014-11-17,76,0,11,2014
CS5428,2012-05-27,93,0,5,2012
CS2236,2013-04-18,66,0,4,2013
CS2837,2012-05-21,50,0,5,2012
CS2997,2012-05-31,59,0,5,2012
CS1990,2015-01-15,57,0,1,2015
CS2174,2011-09-26,71,0,9,2011
CS1507,2011-06-02,55,0,6,2011
CS2582,2012-11-26,58,0,11,2012
CS1988,2013-03-26,93,0,3,2013
CS4161,2013-06-27,70,0,6,2013
CS5865,2013-05-18,67,1,5,2013
CS3093,2012-07-17,100,0,7,2012
CS3995,2014-09-14,52,0,9,2014
CS3269,2013-02-07,105,0,2,2013
CS5777,2014-07-11,105,0,7,2014
CS3455,2013-06-07,44,0,6,2013
CS5847,2012-01-08,79,0,1,2012
CS3007,2013-02-18,83,0,2,2013
CS4010,2015-01-10,85,0,1,2015
CS1753,2011-07-14,63,0,7,2011
CS5787,2013-03-03,35,0,3,2013
CS1734,2012-09-15,53,0,9,2012
CS3073,2012-02-11,87,0,2,2012
CS5523,2012-08-13,105,0,8,2012
CS1180,2014-05-07,38,0,5,2014
CS2024,2012-09-16,59,0,9,2012
CS4088,2014-12-01,82,0,12,2014
CS1464,2013-05-28,102,0,5,2013
CS5876,2012-10-10,96,0,10,2012
CS6045,2013-02-21,49,0,2,2013
CS1347,2011-10-10,83,0,10,2011
CS1152,2012-08-27,86,0,8,2012
CS1219,2012-08-16,46,0,8,2012
CS1202,2011-11-28,92,0,11,2011
CS2945,2012-09-09,85,0,9,2012
CS4189,2014-09-09,49,0,9,2014
CS4279,2011-06-23,77,0,6,2011
CS3020,2011-05-26,39,0,5,2011
CS5250,2014-11-20,66,0,11,2014
CS5213,2011-05-25,56,0,5,2011
CS6051,2014-01-10,50,0,1,2014
CS3295,2011-08-05,37,1,8,2011
CS3164,2013-07-19,62,0,7,2013
CS3222,2012-10-28,75,0,10,2012
CS3891,2012-03-25,91,0,3,2012
CS5593,2014-01-25,94,0,1,2014
CS5444,2012-06-15,80,0,6,2012
CS2615,2013-08-29,91,0,8,2013
CS3331,2011-12-10,69,0,12,2011
CS2464,2014-04-05,46,0,4,2014
CS6033,2012-03-11,44,0,3,2012
CS3736,2014-11-08,60,0,11,2014
CS3335,2014-01-23,70,0,1,2014
CS2359,2014-01-21,39,1,1,2014
CS1394,2011-10-29,97,0,10,2011
CS6034,2013-04-15,45,0,4,2013
CS4137,2014-09-17,71,0,9,2014
CS4893,2011-10-15,95,0,10,2011
CS3761,2014-04-29,35,1,4,2014
CS3094,2013-12-28,70,0,12,2013
CS4155,2014-06-12,36,0,6,2014
CS3083,2013-01-23,93,0,1,2013
CS3457,2013-07-13,59,0,7,2013
CS4954,2014-02-21,64,0,2,2014
CS5208,2012-08-02,84,0,8,2012
CS4796,2013-10-27,39,0,10,2013
CS4948,2015-01-03,41,0,1,2015
CS1116,2014-06-08,60,1,6,2014
CS4561,2015-01-18,82,1,1,2015
CS2844,2012-05-25,79,0,5,2012
CS1772,2014-08-29,67,1,8,2014
CS4971,2013-01-28,40,0,1,2013
CS4885,2012-09-01,58,1,9,2012
CS5987,2014-02-10,79,0,2,2014
CS4369,2014-12-06,70,0,12,2014
CS5796,2013-09-12,102,0,9,2013
CS3228,2014-01-24,47,1,1,2014
CS2555,2012-04-04,73,0,4,2012
CS4031,2011-07-02,64,0,7,2011
CS1757,2011-08-25,74,1,8,2011
CS4107,2013-01-20,47,1,1,2013
CS3104,2011-06-27,53,0,6,2011
CS5659,2012-12-03,62,0,12,2012
CS6033,2013-03-06,35,0,3,2013
CS3202,2012-04-30,60,0,4,2012
CS6007,2013-02-23,53,0,2,2013
CS1365,2012-01-29,77,0,1,2012
CS1532,2011-08-28,97,0,8,2011
CS4044,2014-07-16,104,0,7,2014
CS4691,2014-11-17,93,0,11,2014
CS4213,2012-07-09,37,0,7,2012
CS2708,2014-07-14,62,1,7,2014
CS3708,2014-03-10,86,0,3,2014
CS2302,2012-11-15,72,0,11,2012
CS2333,2015-03-02,74,0,3,2015
CS3788,2014-04-11,69,0,4,2014
CS5864,2013-03-11,77,0,3,2013
CS5151,2014-12-03,44,0,12,2014
CS5580,2013-04-23,49,0,4,2013
CS1192,2014-04-07,93,0,4,2014
CS5834,2011-12-31,64,0,12,2011
CS3036,2013-07-16,78,0,7,2013
CS4588,2013-03-11,60,0,3,2013
CS3883,2014-10-23,55,0,10,2014
CS1209,2013-08-08,60,0,8,2013
CS2893,2014-06-25,38,0,6,2014
CS5957,2011-07-13,103,0,7,2011
CS5071,2011-06-11,83,0,6,2011
CS1114,2014-02-04,95,1,2,2014
CS1611,2014-06-08,98,0,6,2014
CS4817,2013-05-17,69,0,5,2013
CS2295,2011-10-27,82,0,10,2011
CS3137,2012-12-24,39,0,12,2012
CS4280,2011-05-23,60,0,5,2011
CS3330,2012-07-18,47,0,7,2012
CS3128,2013-10-02,61,0,10,2013
CS4916,2013-10-15,39,0,10,2013
CS3066,2014-12-24,57,0,12,2014
CS3360,2014-03-15,40,0,3,2014
CS3463,2011-10-23,89,0,10,2011
CS3882,2011-09-20,93,0,9,2011
CS1396,2015-02-04,49,0,2,2015
CS5177,2012-07-17,100,0,7,2012
CS3900,2012-03-13,59,0,3,2012
CS3091,2014-03-10,45,0,3,2014
CS5620,2011-11-02,60,1,11,2011
CS3073,2011-06-01,70,0,6,2011
CS4233,2013-02-04,89,0,2,2013
CS4199,2014-12-14,58,0,12,2014
CS1556,2014-03-17,104,0,3,2014
CS5473,2012-01-16,79,0,1,2012
CS4109,2011-06-10,89,0,6,2011
CS3947,2013-07-05,60,1,7,2013
CS2351,2012-10-09,77,0,10,2012
CS1710,2012-06-06,61,0,6,2012
CS5969,2012-06-02,104,1,6,2012
CS2036,2012-11-26,61,0,11,2012
CS2381,2014-02-01,42,0,2,2014
CS1786,2013-02-17,58,0,2,2013
CS3099,2013-04-30,55,0,4,2013
CS1121,2013-03-12,67,0,3,2013
CS5986,2013-09-08,97,0,9,2013
CS4229,2015-02-17,103,0,2,2015
CS2112,2012-01-11,102,0,1,2012
CS4973,2012-07-22,95,1,7,2012
CS4879,2011-12-15,86,0,12,2011
CS1663,2013-10-01,44,1,10,2013
CS3121,2013-01-01,78,0,1,2013
CS2637,2013-07-22,90,0,7,2013
CS1738,2012-03-15,59,0,3,2012
CS1961,2014-08-20,105,0,8,2014
CS3657,2013-04-01,89,0,4,2013
CS1185,2013-05-19,98,0,5,2013
CS3477,2013-01-19,101,0,1,2013
CS4413,2012-02-16,69,0,2,2012
CS5144,2011-12-27,36,0,12,2011
CS2851,2013-01-03,61,0,1,2013
CS4826,2014-08-19,61,0,8,2014
CS1946,2014-07-08,84,0,7,2014
CS3732,2013-11-18,105,1,11,2013
CS4631,2014-10-02,87,0,10,2014
CS4063,2013-12-19,60,0,12,2013
CS1625,2014-08-30,50,0,8,2014
CS4293,2013-10-12,98,0,10,2013
CS1777,2013-08-29,76,0,8,2013
CS3189,2015-02-01,50,0,2,2015
CS1573,2012-06-10,83,0,6,2012
CS5412,2012-04-07,57,1,4,2012
CS3755,2014-05-25,93,0,5,2014
CS2099,2013-06-11,44,0,6,2013
CS4062,2011-07-15,72,0,7,2011
CS3645,2012-02-13,55,1,2,2012
CS4574,2012-11-07,98,0,11,2012
CS4862,2013-10-21,37,0,10,2013
CS1843,2012-01-28,71,0,1,2012
CS3850,2012-05-24,105,0,5,2012
CS2779,2013-05-19,97,0,5,2013
CS2546,2012-05-29,78,0,5,2012
CS1162,2012-05-14,80,0,5,2012
CS4641,2012-06-22,36,0,6,2012
CS3843,2013-05-01,60,0,5,2013
CS3758,2014-05-21,79,0,5,2014
CS1458,2013-08-02,59,0,8,2013
CS2391,2012-10-14,89,0,10,2012
CS1677,2013-10-13,54,1,10,2013
CS4523,2014-06-07,38,0,6,2014
CS5111,2013-09-01,67,1,9,2013
CS2847,2013-09-27,104,0,9,2013
CS5365,2015-01-07,67,0,1,2015
CS2524,2015-03-08,94,0,3,2015
CS5032,2013-06-24,75,0,6,2013
CS4382,2011-07-12,90,0,7,2011
CS5495,2014-04-22,36,0,4,2014
CS2489,2013-03-18,66,1,3,2013
CS2624,2012-08-15,70,1,8,2012
CS1676,2014-01-16,39,1,1,2014
CS2766,2013-09-09,52,0,9,2013
CS1490,2011-06-06,85,0,6,2011
CS3289,2014-03-16,73,0,3,2014
CS4202,2012-07-17,40,0,7,2012
CS4024,2013-06-19,45,0,6,2013
CS2634,2014-03-18,103,0,3,2014
CS4617,2014-01-08,95,0,1,2014
CS2362,2014-03-25,105,1,3,2014
CS1497,2012-12-07,80,0,12,2012
CS5164,2012-06-30,91,0,6,2012
CS4962,2014-01-20,72,0,1,2014
CS5248,2013-04-26,39,0,4,2013
CS1742,2014-07-02,68,1,7,2014
CS2587,2013-07-15,69,0,7,2013
CS5200,2014-06-24,41,0,6,2014
CS5169,2014-07-06,49,0,7,2014
CS5351,2012-08-24,36,0,8,2012
CS1909,2014-01-25,90,0,1,2014
CS1476,2014-10-02,41,0,10,2014
CS1369,2011-07-07,35,0,7,2011
CS4375,2013-11-16,54,0,11,2013
CS4501,2011-09-02,77,0,9,2011
CS1350,2013-07-02,75,1,7,2013
CS1718,2012-10-12,70,0,10,2012
CS4135,2013-11-01,94,0,11,2013
CS2045,2015-01-09,90,0,1,2015
CS1775,2013-01-02,39,0,1,2013
CS4439,2014-06-10,38,0,6,2014
CS5492,2013-07-07,56,0,7,2013
CS1820,2013-03-03,100,0,3,2013
CS2664,2013-12-28,56,0,12,2013
CS3924,2012-06-09,82,0,6,2012
CS5752,2013-03-26,102,0,3,2013
CS3978,2014-03-21,63,0,3,2014
CS4897,2012-12-24,48,1,12,2012
CS1536,2011-11-12,48,0,11,2011
CS1485,2013-10-27,54,0,10,2013
CS1435,2012-01-08,36,0,1,2012
CS3686,2014-03-22,61,0,3,2014
CS1937,2011-12-21,59,0,12,2011
CS1240,2014-09-10,46,0,9,2014
CS1240,2012-12-22,41,0,12,2012
CS3172,2012-06-01,38,0,6,2012
CS5246,2011-06-04,102,0,6,2011
CS2369,2014-01-05,72,0,1,2014
CS6091,2014-08-17,63,0,8,2014
CS2910,2012-04-09,80,0,4,2012
CS2388,2014-01-02,41,0,1,2014
CS3291,2013-08-03,92,0,8,2013
CS2604,2012-05-23,67,0,5,2012
CS3408,2014-11-06,97,0,11,2014
CS4674,2014-07-23,105,0,7,2014
CS2627,2013-11-26,36,0,11,2013
CS5335,2012-05-07,59,0,5,2012
CS5775,2011-08-11,84,0,8,2011
CS1464,2013-01-13,91,0,1,2013
CS5450,2013-10-08,74,0,10,2013
CS3524,2014-06-27,85,0,6,2014
CS5467,2012-02-17,36,0,2,2012
CS2975,2014-02-03,47,0,2,2014
CS4639,2013-01-21,44,0,1,2013
CS1770,2013-03-23,47,0,3,2013
CS3570,2015-02-12,42,0,2,2015
CS2862,2012-02-06,70,0,2,2012
CS5580,2011-10-25,74,0,10,2011
CS3955,2012-06-01,42,0,6,2012
CS3802,2012-01-24,89,1,1,2012
CS1503,2014-02-09,102,0,2,2014
CS1605,2014-06-13,63,0,6,2014
CS1148,2012-07-11,90,1,7,2012
CS5249,2014-12-03,100,0,12,2014
CS5962,2014-10-24,76,0,10,2014
CS4035,2014-05-06,85,0,5,2014
CS2430,2014-07-16,73,0,7,2014
CS5787,2013-02-19,100,0,2,2013
CS2356,2013-03-20,41,0,3,2013
CS2985,2011-07-16,87,0,7,2011
CS3042,2011-11-24,77,0,11,2011
CS5193,2013-05-22,39,0,5,2013
CS1128,2014-04-19,100,0,4,2014
CS1581,2011-08-29,60,0,8,2011
CS5446,2013-04-04,62,0,4,2013
CS4841,2012-11-05,95,0,11,2012
CS3484,2012-04-06,70,0,4,2012
CS4411,2013-04-18,91,1,4,2013
CS5845,2011-12-28,104,0,12,2011
CS4591,2012-04-10,91,0,4,2012
CS5278,2011-08-07,84,0,8,2011
CS2913,2013-02-17,49,1,2,2013
CS3561,2012-03-07,46,0,3,2012
CS2363,2011-08-08,47,0,8,2011
CS5907,2014-05-03,94,0,5,2014
CS3221,2012-04-24,51,0,4,2012
CS5799,2014-03-24,37,0,3,2014
CS2962,2013-09-04,93,0,9,2013
CS2631,2012-08-23,100,0,8,2012
CS2440,2014-10-08,48,0,10,2014
CS1135,2013-01-07,38,1,1,2013
CS5832,2013-10-07,72,0,10,2013
CS5480,2011-11-23,62,1,11,2011
CS3968,2014-08-08,80,0,8,2014
CS4460,2011-09-10,37,0,9,2011
CS2225,2012-02-14,77,0,2,2012
CS3164,2012-08-29,95,0,8,2012
CS5685,2013-05-31,66,0,5,2013
CS1133,2012-08-12,38,0,8,2012
CS4932,2011-09-15,45,0,9,2011
CS3075,2012-03-01,98,0,3,2012
CS5868,2014-06-07,41,1,6,2014
CS1511,2012-07-09,101,0,7,2012
CS3370,2013-09-03,82,0,9,2013
CS5738,2013-02-02,63,0,2,2013
CS4057,2011-11-30,50,0,11,2011
CS1818,2015-01-09,71,0,1,2015
CS1384,2012-10-31,44,0,10,2012
CS3689,2012-09-09,45,0,9,2012
CS4863,2011-06-09,62,0,6,2011
CS2333,2012-08-28,72,0,8,2012
CS4847,2011-10-20,90,0,10,2011
CS4919,2013-08-04,85,0,8,2013
CS1887,2013-02-26,59,0,2,2013
CS2826,2014-03-24,61,0,3,2014
CS2476,2012-11-05,100,0,11,2012
CS5829,2012-08-04,91,0,8,2012
CS1838,2011-09-11,56,0,9,2011
CS1503,2014-10-23,98,0,10,2014
CS1501,2012-04-24,98,0,4,2012
CS1320,2011-07-24,76,0,7,2011
CS4682,2013-05-29,71,0,5,2013
CS2514,2013-06-03,41,0,6,2013
CS5663,2012-02-04,105,1,2,2012
CS3994,2013-06-23,40,0,6,2013
CS3136,2014-06-28,46,1,6,2014
CS3270,2014-03-26,65,0,3,2014
CS4781,2014-03-02,103,0,3,2014
CS1957,2012-12-27,64,0,12,2012
CS3414,2014-08-06,51,0,8,2014
CS2527,2011-09-08,73,0,9,2011
CS5676,2013-03-11,82,0,3,2013
CS2400,2013-05-07,76,0,5,2013
CS3690,2012-11-24,59,0,11,2012
CS5629,2014-04-27,101,1,4,2014
CS5594,2013-11-09,72,1,11,2013
CS5197,2014-04-09,91,0,4,2014
CS1928,2012-12-03,43,0,12,2012
CS2965,2011-07-25,46,0,7,2011
CS6087,2013-05-29,101,0,5,2013
CS5470,2013-07-03,73,0,7,2013
CS6074,2014-04-27,49,0,4,2014
CS4589,2012-07-16,63,0,7,2012
CS3229,2014-03-01,36,0,3,2014
CS5438,2011-12-18,92,0,12,2011
CS2944,2013-10-13,86,0,10,2013
CS6049,2013-10-18,40,0,10,2013
CS4234,2013-10-17,36,0,10,2013
CS3456,2012-10-24,77,1,10,2012
CS3107,2013-07-21,89,0,7,2013
CS5040,2011-06-28,92,0,6,2011
CS2526,2014-01-01,36,0,1,2014
CS2714,2015-02-07,66,0,2,2015
CS1423,2012-08-27,73,0,8,2012
CS1546,2011-10-27,68,0,10,2011
CS3459,2014-02-16,93,0,2,2014
CS1563,2011-06-27,100,0,6,2011
CS3212,2013-05-04,94,0,5,2013
CS5897,2012-09-29,53,0,9,2012
CS1811,2014-03-05,82,0,3,2014
CS5936,2014-02-23,36,0,2,2014
CS1658,2013-07-15,62,0,7,2013
CS2229,2013-06-19,84,1,6,2013
CS3946,2012-09-11,63,0,9,2012
CS4760,2012-08-22,70,0,8,2012
CS4952,2013-12-01,93,1,12,2013
CS1991,2012-05-25,101,0,5,2012
CS2356,2012-08-02,75,0,8,2012
CS5936,2015-01-13,52,0,1,2015
CS5581,2013-03-26,86,0,3,2013
CS5227,2012-08-01,94,0,8,2012
